"User ID","Anonymized User ID","Course Specific Anonymized User ID"
"12427","663500db3d5c2f21235daa533a149f3d","f26a2915d8f1fbf327c3ffd35627b375"
"12619","9c32013f1d98176b4f28651ba4558a7a","3dd5ff12efdb0002120c17dfb47c05b8"
"12738","66393694cd8ffc0a68b00d1a2350ca7c","22a1b13eaaf5c9e8cc9d3c38e8370696"
"12891","5ca98e5a5109cc32bd3b287c2a098001","dad37852f936c331ce304337d9dd0c2d"
"12909","253cd5aeb0a1708afd82e22cabdcc9ab","cc704f475fb4f26873907f0ef110a36b"
"13110","9a334162628a9fd5c0305e1e09738884","7468d2cfd3bd5a078b5869caa9f47240"
"13122","e0a5192915ebd55fcffc9f86a40f376e","fd40daef9f0c88f6985d2bfb3477e9dd"
"13261","c650343bd207e0a8fb3d59b809da046b","15af53042113f2ee5eae75c959ba62db"
"13273","6c9feaac4dc6c0a61695e497074e8a7c","cb87f35b5a03529d18be2a89dfd8756c"
"13377","274247f6fd9e4a10561e36a4adaf7088","90b577f38d56f219d1bd8c8b95912e21"
"13415","79eabf05f020a7209b7ec3111e57ae97","3ddbf5f62fb2b9412d1469854da9d568"
"13428","9fd5efdb35681e350dcdacf3f221c3f6","a0684704968cb288d1a756841d8bd994"
"13530","85d3032caf63be11018d0a7ee48be8e0","fa1ef1f6c2e74400413b21c7a3f5ebb1"
"13661","1c2a05edaa41775ab0895b39745527a0","1ad766f87063a237ca1bf833d62c7d06"
"13689","d9e45b7937f15d67c9d6e728a937b183","d9a1417014bcab08c15328200b824196"
"14031","11f32fbf94157a911a4f684123bb367e","d80e6c975f486e8b4f1c5d7727dcd948"
"14094","3742335342804392377b7a013facde83","bce236213bfb04f9d2b5d039417f96d1"
"14130","138f9236bd5edab639c2f462b2317c46","527bcf0e5ed677f59a1455bb2f11ae3b"
"14151","2d61bb35f7d8ab0ac58781abc8732f51","dcb5d5aa0cb1cda2d7a4b36011b2242b"
"14181","9257f6cf13d7b2716a3f5e3fbfbfeb50","80ddabc504af4725dda4954a929cbdd9"
"14319","d78e7aabed7a9de310d0890337b4e82e","d2a2f2d08c41afefc9ac9859f77a6ae8"
"14444","00e74c0aa0af43712fe6b6ba1437ce44","cbfbfe5da53f0367bb9ab70bfb0eb2ed"
"14450","136cab8ce3c0cade6cb689494a4a47d1","62cae54aff50c2c1e714b667348e8107"
"14505","fd664a6a3d461c5c35c55bf76ee4c8b2","5ad2b0226c1392156db516f14300c368"
"14651","32e028b3721bcfda1aba5b1aebf7a326","a793749ea1d2c98d3588f737c6fa82d7"
"14721","e43ff46a55639649d0f15d999d9a52db","b09aaf35d5615a46e659f439132f855b"
"14775","a582d23b2f78e2719457edb7df909eec","8b44ed5f847bd448deb7eef6230a5281"
"14962","9b68577625d1306e57ecec35efabe8b3","9d3f0bb41b8ac3f25095513345832fc4"
"15139","f9dcb5804b3bc588b5ff4e85786bbbcf","45acecc512bce2d2edc7b4ea7a0aabeb"
"15221","07e61a7f348586ccde9523dde49593bb","0e70819aebaeeaa9d8024e0fc88217fc"
"15253","617ce3d4ac53f559f6dfdf005d9f81e0","db0a15e1d1294add2dbce4638aa50d3f"
"15315","39ddba30603cd3404f11140cb2e0ca52","f6fc8b9fdaebb86089e34a8571fa065a"
"15466","9beb4c2b6f64cf0a86459312e02ff80b","c079c984b75187219b922bd58311a8b0"
"15524","a5fbcd34b7e5042634ed6b58390e98d6","d58ebebe2ee6b01340bb832e82e68e8b"
"15646","7e1cc15aabd67d1b41d49fec8fa9ddcf","151860204cd4189bbeaa083a156a56b4"
"15702","8c22a125f0672a97fb98ec59a9989156","90980c5699a90735914d5156f33b604c"
"15777","577706da1ced8a42b5b14c9a99ba62b2","a94821a778a967abf7c1c2a357b3e24b"
"15915","7008b2f788b237213b7ac7beafce65e5","82daa6d776f65c3be28abd80f93ad76f"
"16069","c6d1e32c6d5d6cc78120cd0faa6d39da","b4d7ce91d142fb15c877237a9fd44936"
"16093","5efea6e2d2175e92c050a15689ecd6da","2dbc0fc084b81c308bf52b50d80b9084"
"16273","1f43330161c7264ad55c2ac6cb74e81f","c08b864fe75d7a9c6cc35de486d2e773"
"16422","6450b34a4f092206b741dc190ee52f99","29d08a472f51dcdb7c9da2727b82d79a"
"16526","9823dcf3937e707d94061871ca97a652","4b81c332fe75593c7b3b0c28b25458e5"
"16561","bd6f33653bcc89a8c2c6e29a11fd567d","4276ada7e1e8212614f51a5805ccdb45"
"16676","65bbbf8d1c439ffc640f425d165d8043","249611b927fb6a244c0df0297213473a"
"16767","6cda6a119d3d04d27ebdd2882f460a31","bcb13d7442ac888b6370edf843a26f33"
"16851","124404f4c25efa57c56b89a3898a8976","651db656c57a3db2f880dc6de8193c8a"
"16870","816dd9458be792e9b7abe4a3e557044e","7ef2ac33c73006f0a8c07f2fdac1dac2"
"16926","9b6fdf58f49be44baa25af34822d8531","b2ab1fcbe39351b4561bacdc6e450bfb"
"16936","bf1ae7cd913646e62f4a9f8db84ce08c","a9076a43e11feb93317ccbf6e9647157"
"17020","293c2aa7de11493e6590e2eeedd07cf5","8788c15db9f3f0f593d0ec1f3c29f011"
"17029","4e662f28e891528ecd7b154c979e4b3e","073c527675f3e69eb61f3e273d256a03"
"17105","a6b2b525df76042c56781cb88798488f","c56af100e1f8f757126869bd5df5aeae"
"17120","bd5c0f13a4b6794a3abd785a3ca4031b","eb2b2c74ed407ce1c5d4cfc40c2b0647"
"17285","6a945a9de3f0ead45a010cb05ecfd82f","bea64832a18a48275e74a49057554a41"
"17297","943d9dc5edab673c31f24e4bab0461e6","7ac7b62f2f7075b5edd1b7ba16e6af80"
"17494","b2d78861a7db29def6158542a4c6d52e","07b7261104b583a50c5f81a1c545ecf1"
"17521","ff2b5aacd74b8a7fd2de6409063351ef","46dcbaa2ce787cb70faf87a8412260bb"
"17561","7ee7c398ab9183a0944a47aa1c74216c","d23e1a2a7e63165961b156be4e56a8b1"
"17614","e3f4992ba68df51149b68dce790e5544","6dd8d284275f4d443ee123443f651439"
"17619","57401cc045aa3ff3b0b186b1950df140","c00bc738e5c3085416a378911542fb8c"
"17649","0a2bc3e2bae0a2f33f1a769e28ecf702","61e8a34891e0ab4b68f05ba09afc478e"
"17670","cff2629153568f3ad9e84fa1deeb7c75","ad60349af2d359f7779116a0d099a86d"
"17791","42970c57f582bca5734ec439aceb3b40","1ed75caced732b5982afc2fbd87a15c2"
"17855","d680a1dcf9b6bbf6a061805e138f76aa","56f51ce354f6fa6d5d1268a8c3289593"
"17971","22a6a53fed92f37f1c2f4d108d5d9849","f939510c5688db1860aca0f49aaa9bc1"
"18099","79aa56f17d4501a7737b125f1861587c","8fd729dab2611c6dda1d13bf4d86abc0"
"18110","ddba2b666e4814ee90cc27a59a0a0dca","a5b9074503add65347281594ab877ffa"
"18211","45a3af74b7c534bdedd067cb75bc07d9","002fc690b3c7c6607e8253f0e203b910"
"18266","0d6597fbfb58dc832877d652654bb509","e9f7382a5233c8da753f56953ff26731"
"18316","0a6ff1f79a1267f6cf520869b39bbaa1","bbecb92545117f1e5ff8bbbd68d29427"
"18323","80e23d395a1931420836973a32415992","990aaefb903a1cd9636c72698956d071"
"18380","bbcbe3d20fdac86885d1dd3d97dd02e7","15cef57e38ca637b22202356ba10cb0a"
"18527","9ec9f974c0f8fe8e7930b368533ba417","9990c691014b733dafc993f060de6328"
"18531","f50e442dcae2e31a2361a02c6d7add44","e6a4a02fc8f9c41be03359e80f89440d"
"18935","133f67e6b592a34bacb15df928413bbf","ad47c1b5c977a4b4a0ac423a3f483192"
"18999","b733fe5d5ec1782c635dd323645f7f3c","2df46df17c0058982a0a2d48cfbc768a"
"19048","b18e4044f4906577c96855d01994f4e1","dad862e20e73ce58b3d42276e767549e"
"19222","3ce2b389e2665847cd20e75c43c57fa0","c9278e350d892f30414a847b33df3ff7"
"19339","67c1c1896932e85dbfcfba67dca3c87c","5b4467c0e60930489f05ef9a59c37078"
"19645","c8a305c2af7f03a5d90006f549f0ae2c","8ebe7a6355c47a248c79f54784356de5"
"20046","17ca6341dbc14c181386655b65461cc6","8df88776c810d3939ab75b624273b402"
"20064","e104d7e2d36aa617fc37fb185234869e","aca410f44e52f820759b46bc74428fd1"
"20225","84c2b6c428fad19774147d281a8e0268","6681040f9757f58feb0ae420eab852d2"
"20331","f63cc533cb9e6676b8f90dcd7e8fc5b0","63a0a8a372cf774affa229c957cd2ad2"
"20389","677f1534160d374cb249025587f91609","a474d7a73e228359cc79db89be2abc64"
"20412","c32a229775f9519e0f97bcdd609e7b88","6de4c9db2360e27f97f5b517fe18be05"
"20621","6b7b778f0e6ec78353197d582a381262","af314d29b24ba2062990a148f562ec3f"
"20742","6d8e9e015e9060f67d5b001c0924b07f","f95a722045503b766d00cf969a025657"
"20851","9ef49bc33dbf319d4473e6457e49b9b7","04b94e0f600b620741ffebec035325e9"
"21332","cb1beebf87c0dcdc60226f4e12fbbfe3","65f175c2a297a776480a821987b1e3e5"
"21394","fdd568fdd825aea13a4a7932f327fc0e","f787518c3e77c998bf66234c61fdb5e5"
"21524","5e2b58ae7aa63cc9fe84b5ec0dbe4e18","d7c2f063579ca3bf0f6544ceb8da2888"
"21605","4456ca23ec3276425f4f4843a4712e95","e8b9db28ef3293b57532b3d3e0d6f786"
"21613","4b52407151f92e7139cf9e18493007f0","18123998b2137dbe6d61bc541aab99c8"
"21636","1ed4ccd4a8a8e1d0f73aa800477f7de7","c02bef0c5e75aca6756291c48025610f"
"21707","49bab5e05e1bb885cba926d613bf26fa","34a2342f7a02796a0ae7ad0e6ab6101d"
"21807","13b0ad7afbf308e2ebc2aa07e5a6b054","a81b7c9dd80f1128e3c8cbf452508bd6"
"21857","6464dca867e89ad987ed74dcf2d005b9","e0d789882277bdc002e33881b3632e40"
"21932","62ea90b6dbbc6444e1edbeee68c7dfbe","c6ba43afd974fd2fd994ec649bdb336f"
"21935","cc5797b2df09e58df8d9015e5f90ba0d","773df14d9a997add662152c818fabe70"
"22148","aec4605f64c1bb5fc4f7df4b0a914bb5","ebfbb0b4604ee7d0cafff803548a51e8"
"22274","c87954e4a82e00b5bb64d96c2eeb9218","fa6b8cbe678ff21e83c0455b8dbe4cd3"
"22457","8bd27ac505ec721147171faab83b424c","a05e64ff3244fa93dfb96f583ad330be"
"22647","f6e20606203de2e2b661143f12fbb0ee","ad8ed773dcb67fd82a2b293dfdc6bfa4"
"22693","23053e2300f6ea074bc35c867fbf4e2c","e92679e0c07e3b0ca3790a32e4366650"
"22715","25c529e1ce06d263f8bc3d9d3ee39cac","707bb77d58e9ae15b1f66f85a3788813"
"22827","20b71ae6a88c167099774826c481c941","6bec372b9ac384e1d7cbf166b411998b"
"23054","10535e1dde6b63d7fb221da354a83570","41449ea05b2ab39d6aa9c4441cf9675a"
"23256","b011546e9fd3d61cec1504e9773a1f3e","a4a7f6845ef26bd4ceb13f86f3330bcc"
"23275","14d69148148635e3f0da3ebd17a8f1b1","54b1f260cea277db7f035892c1df3083"
"23422","e18714f21a70acb25c73ebf8e7594d98","2c53bbc4abbb4cb4dc599e240aa67e69"
"23518","491de67c6ebc50712064665455818033","1832a19dbd5d82e99523bce09a3a854e"
"24181","973e9dc63bb7cf15153b35a3b4e58d7f","b659a3ee0942ee821bba47111b0a5183"
"24271","e2be9ca62d274edba66f5d78b28adb7c","e5a4cfaee319b599aa7d4538d535c21f"
"24352","c75b4c7b02350ddf9689e64456110b81","b016878cc7843bd74b29f0b61962d3b0"
"24512","00f9d8a7a42147217216e259cee9d604","279cb5637f58cfb2341c82b1c619947a"
"24540","fd1cddfbb9168a0b670261642aaad65e","e827a025a3984a2c27fcb79b6cefca72"
"24647","99a14153c0e940352514f829c327d2b0","7b2bd3da12d47ae0aa4d92b6b9964497"
"24695","395a3624b489fb8b2ed03fe8bbdff49f","08739b766d7f401df1992c090726fd20"
"24993","0a16aa92ca29ffeb1388f4f17dfa1971","6cf7e9328ba3fd6632d8be9eb9eec4ef"
"25062","6b0c5dedd43befcbc2c3e5508af3b446","fe49a2c6c947482f940fd7939e4b9904"
"25419","bfc2619431fbe060ad2405d79b56a041","548c3bdbcd7820e6f906923d0b1c9c86"
"26078","6674cad40e8a97ba6ba17800deda6770","3653b7e8b4d2146ac0aeee5a434bab54"
"26082","9818f3dd73f85deb5c560ad439f6d59b","f2d60841c10754a2e2c55cf2cdc1af76"
"26256","3977fc5b33d9856e2fc9f39d03db65f8","788363e02dfc2686c9d24b747d14b1e5"
"26299","5042dc8cb14ceee216ef61807398c75e","c7a8eacb44346e08696567827d827bb4"
"26864","a4286e5b7a2270c70dfd434fb8ad0e58","edb245a4070ee2006a2e6abab61e941c"
"27091","9efbb3251c32bfcdaf775cbf3f2ff723","62b56178478f47a5dea3a719017a2bd6"
"27190","f8b8fd7fdc44302b4d8d31f435406889","48f6a1446b3684c7a45a59c744790718"
"27206","7bd05e3fa9a830ca785792fb47bb6560","52f32f5498a7539582d27d0cbd10409a"
"27392","7725e116734f08912d1009b7848fb8a2","fe7f82b8b7149be27fe56a5ea47ed2c5"
"27398","7634c5d3e7b66b0ceebc1299db7986f5","7721447a4747a9238c146244c84e3ec7"
"27543","cd09395241c620a64e1428dce4f9b114","ea15e05d23e3caaed96199c27aa961ac"
"27584","8e109fdf9fa0eaebee03e0bf80485a3f","0a4d952135dd6b55981364eeee1b1084"
"27667","5e8e981969126d89b8cecde255db5f8d","a0517d9d9cfa147b67d71425544d9176"
"27797","d24a34028eca75166360c51527fd8e14","175ea9b901c1962c62b2568adf622705"
"27826","53bfc9042e9f9efb6256a5d3bf3d6509","cab5e60203c930198a2e3419d0a90d59"
"28385","d8d1812def850b8626de2407946a9b74","c7860bc956af500efdf7e2eb3249c803"
"28593","df585fc9f6dc4474cd5b08d1d5c9b5bd","b4e173b5b93939bef4fa60da3e1d180b"
"28661","5b7d4f595dc271b3893dae4342a938bc","c99899073af5a6d3c45338e6a48f58d3"
"28707","e49ad1fb3ff7163daa736bb7717fdcb2","d55cd6385a3e92e1b1ef9c343c5495fa"
"28873","66177dc7804c73d1c5dda16e7b80b93b","a4475af0aaa209d0449144d317f01147"
"28917","23fc6668615d761efc0f15b1b6a36949","7713ebe06c89904d9286ee3899c20404"
"29075","360074cae5e7cda51e4681bb7f9f1633","624356a474aaf75dfcacf0020ef939df"
"29236","47aac21113b41a09868c20760b8117b9","8e274fded64592b2a078b5b535591ffe"
"29287","f38e648bcc81ab80231ae2f80769c71a","32d39b39904c0c4d895e349e3202196d"
"29336","f61a64739d2c70f77a3b02aa9036a1a1","915cbcf449273a29f8e8f226f0190879"
"29439","30cdf1c7d0119a561fc803501e342a34","69845753c4d26c97ec3e49de421347ea"
"29557","afc326af35beae827b392299d1070388","a20d5afac920da1afea563462f515d4b"
"29753","03de74d5570769dfa4706713c46dac02","2e097bc4435a0b952c36ec5b137ceb8a"
"30077","d37e6182d1434ef26eebab7956f711e4","86a9a03a4ed195632b1dc677b677689d"
"30088","815a6ed5f7d3a3e67ee3ff083bbcddd0","9af7346994f2b9a3cf133833a484b7b4"
"30182","1f5926eab8f8d9f6f56c29a99cdd4486","2f623e6a9f126c074bc4af6241a3f6ad"
"30216","fe0ed7f1962071d8bef9998d5f75be81","dde37553f3cef2db0030cf7fd5f12b09"
